"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2","cluster$cut"
"Bra0069361",5.37361689344685,5.685273013996,7.23853849292979,6.99454578337483,7.42943184983862,7.64125699872677,7.25463183316689,7.28247687274809,6.81201039899213,6.76630362519447,5.58122770283007,5.32994160928822,5.7048166453344,5.47164595380153,7.14771372235215,6.61909602894201,7.38174192988166,7.05784013708045,6.79442886354418,7.06307144984268,7.04222845214034,6.9104088825039,5.72193037915953,5.6548536693279,6.41396296767585,5.90270552466512,7.27137898496868,7.4112821724162,7.69269918429712,7.97304868925863,7.54815144845434,7.7856878575504,7.20851725980554,7.36465121810189,5.85022184953828,5.9003113540214,5.62930998675896,5.76923485950243,7.13258712409746,6.92535860576482,7.39970943997342,7.55035431895427,7.23794606137265,7.28922583814017,7.00337736020232,7.09932676820721,6.00654937388386,6.79938524572695,4
"Bra0076571",9.59835403844918,9.53155691275751,9.85946490172253,9.48118590361638,9.64349186327874,9.37784170697111,9.97597690221903,9.7323370447384,9.85246864808089,9.55683938792324,9.84098558121809,9.69480534060796,9.09493275371565,9.19524915780218,8.85825147509103,8.88453992387439,9.11581097543965,8.91721989472428,9.05754774828548,9.16640916107345,9.62649206861619,9.62763237103803,9.79541468431076,9.61683367901126,9.79293829713613,9.89161208823298,10.0901521263208,10.0692886384628,9.91189976308334,9.69679543547801,10.0963066624502,10.0454730047521,10.1577132474897,9.96093590508773,10.0520381502365,9.74227743198614,9.7461498224497,9.60435121909926,9.49552528743248,9.30637389769865,9.51414790960836,9.64127145162012,9.72235330951804,9.66225891598703,9.79580427942282,9.91534162830179,10.0918716992251,9.96127314518585,7
"Bra0080301",4.52541118359732,4.66121373333976,6.48886522873964,6.20714906306655,6.39945994578041,6.2370206170178,6.32271955665358,6.37967640661062,5.69979591057048,5.78642124153865,5.074753742132,4.84149515960638,4.64320971757582,4.78833073473634,6.24342536189527,6.1393937728455,6.33028948300106,6.13445917838148,6.04058124475565,6.51509109753977,5.95755712990305,6.14061916537261,5.10623523807016,5.29017370939821,4.86317032794419,5.00810138732882,6.53215484965892,6.57677757995497,6.78076939934452,6.65080763256946,6.69256668460142,6.94634487355299,6.50378758357279,6.28479726989502,5.27518960840988,5.10475598696226,4.87639907049517,4.52531094728062,5.94361897573707,6.10053619621934,6.63415179662654,6.74249134062781,6.58931257432593,6.75631613133318,6.04072588880027,6.31224948217943,5.25295678012668,6.46485447241692,4
"Bra0088761",8.1882228715012,8.25196046823647,8.24802242446897,8.04316949486411,7.9830505970868,8.01504701366787,8.00552911484798,7.99076203449486,7.8253340787222,7.78574669889791,7.42591242568508,7.42992555810679,7.78969013221632,7.99045572860979,7.90725723400642,7.95149454625829,7.76638976712071,7.72689250847678,7.64813464368244,7.79637062798126,7.66845246539657,7.66411301703097,7.46660265078649,7.58901438522824,8.48474637805088,8.39406820399767,8.34269251599086,8.52159258830078,8.21622687958557,8.10609701538939,8.1134661005144,8.30785653408878,8.09045650772022,7.96114289011427,7.81789821307615,7.70344682070445,8.16098067558037,8.10343993914049,8.39471133978675,8.18193241839617,8.07344001934389,8.15612353693193,7.99899088774064,8.2251399408598,7.91266782662604,7.99322146736894,7.80556332248059,7.94342909516001,3
"Bra0091811",8.51699610458071,8.73265587462176,8.55309550359994,8.26784007276071,8.53618503759228,8.54204906056345,8.53614228859685,8.69913862527591,8.7129396313057,8.66158928828871,8.40454979430307,8.57129378972675,7.81172147667939,8.20154565021638,7.86006890396232,7.76807181664836,7.94958162142144,7.86439046038484,7.70818033711821,7.7648583245138,8.23121637972136,8.31556623031895,8.32204981714635,8.43593273464025,8.80299126157819,8.73003531011991,8.77437197803372,8.70263330435932,8.75868626883791,8.78720715642746,8.75997803686219,8.7491755605108,8.80338850383158,8.63903676094142,8.6561495271714,8.39582114645916,8.53214549662195,8.41438503945485,8.33975203878426,8.22399202403178,8.31952761843248,8.29764998274399,8.32921779904884,8.148781613198,8.39777729699283,8.3968487772164,8.5860366080217,8.59555960442967,5
"Bra0093341",5.65498824655179,5.70959392275374,6.42812396178517,6.10329620224966,6.43184690101519,6.28309576331658,6.41110757018101,6.23680064106915,6.04773685909858,5.90604156024373,5.97309002959449,5.64622603294418,5.01780167840089,5.46219304670287,5.6266698326406,5.25889198725897,5.60494604823347,5.68985264663371,5.37693628379291,5.5049476627459,5.88446849264364,5.99008807568303,5.91220434246473,5.75699656920754,6.4099237862442,6.41292206272837,6.57189065030461,6.65540907727989,6.70719345423804,6.48438468334706,6.63405593292002,6.68463642592237,6.64983098505154,6.29155383193093,6.36371076002329,5.8646071272726,5.94311022710985,5.83438002933167,6.01118028319214,5.72603555402378,6.14211114280485,6.21277358946622,5.94457737394104,6.2287455920953,5.99848663094293,6.0755775542459,6.22929758575724,6.81589559376056,7
"Bra0094311",5.33918015192524,5.47915617355971,6.58577679245018,6.25760658770945,6.57100171586522,6.74313792665136,6.44348564831079,6.43566692763008,6.19520190396659,6.01877881024015,5.38093719492782,5.3699340448761,5.28245463221736,5.49620027325139,6.50967050905003,6.2526162380757,6.51023880866525,6.28537632410348,5.81703224541745,6.23704356909738,6.21952285706889,5.96727699007733,4.9599880265067,5.12821502740983,6.00848464797459,5.55741928084105,6.65892551149237,6.56466625197562,6.86974805146507,6.82488238860523,6.79104564446496,6.66621690028703,6.27161802758855,6.35506385037535,5.53405226173756,5.39584084959727,5.50621473778581,5.17698890774507,6.41290174491614,6.28937709671275,6.68818035858693,6.48393344479853,6.58269298028488,6.31512600785927,6.12314470600227,6.2765841328894,5.4051278447118,5.94000226447307,4
"Bra009609,Bra0096101",9.8808370223229,9.69188307179674,9.55219068122759,9.63119706772842,9.66589014673996,9.73743495724821,9.55651755020414,9.37194213646551,9.45234009409178,9.38307135478074,9.604265958693,9.57581149910759,9.76479862500384,9.75091629997807,9.27666182541339,9.33887451818843,9.23482461464321,9.30824345411601,8.93343395631158,8.758093266365,8.9892440486412,9.04323786067726,9.20902926793398,9.04785461979719,9.74180908029384,9.51855874309276,9.34659794332167,9.5225364156807,9.30296557784292,9.37702177447935,9.30548951206931,9.29596403511563,9.1629375862764,9.6687148283798,9.59235051310577,9.63573444236991,9.75328695974362,9.78767895697315,9.62546776501764,9.77808041585289,9.41038562841071,9.38250514792854,9.13914201914569,9.06988472576518,9.24075079305406,9.31802302953403,9.58541515041311,9.19114560086987,1
"Bra009692,Bra0096931",3.50582742943105,3.49442841153894,4.32851337233723,4.12872231792907,4.346013689526,4.42643250018696,4.30511690490123,4.04132184460124,3.8700095509354,3.66929894644448,3.69891853783521,3.37926052050115,3.70367659924891,3.40450807036362,4.25330858915239,4.23004157745973,4.29609026268396,4.32045579494497,4.34074740063749,4.31668882343694,4.38138720958077,4.20242555802886,3.67520621289558,3.58190555981294,4.16939591625577,3.93380866199012,4.27645944392591,4.23283724591983,4.74846123300404,4.54232615822553,4.54268522238964,4.4575286297468,4.28306241670024,4.12137188499968,3.87758721337098,4.05273757788779,3.71239768514852,3.74011804283313,4.52418280857463,4.16087986183931,4.58141150886093,4.60284284900342,4.53721529378954,4.22015192894994,4.44925101323715,4.18999846232111,4.01435529297707,3.86433474078243,4
"Bra0100181",6.49197011018194,6.47114518060711,6.9170259104937,6.52147324141089,6.796454993266,6.71561885907482,6.88386515450979,6.80628538563225,6.93785047086027,6.73111534205267,6.64236078295781,6.55948263572648,5.87696626074776,6.18340711243725,6.05364790184116,5.77958804586499,6.22353839338675,6.02199044343651,6.21695533685459,6.1377760526105,6.65462170890315,6.77760382164032,6.78775893554171,6.66112250219943,7.07874858154245,7.06087963396665,7.09554471344525,7.18324829528156,7.09214399736825,6.99512266910363,7.07902603521036,7.14844607552888,7.17224747307467,6.95819308430915,7.09937937312173,6.78285409597527,6.86340576378055,6.62830554726927,6.56703884570931,6.398044189323,6.62943239601089,6.64826409593765,6.51272466318197,6.5881794276133,6.76117887599877,6.73755157000828,6.92813340782985,7.17039580424549,7
"Bra0112321",6.853683827727,6.74285508092271,6.8483725594775,6.6356963573253,6.38063422139379,6.69653639149512,6.88673303317626,6.68362628260773,6.71380577216523,6.77801140161257,6.63187258358467,6.649816617654,6.26977188952039,6.45802922786554,6.30038917068155,6.14201308755641,6.15483228282849,6.38957885711474,6.1851410519578,6.24682418926558,6.47170935099759,6.58472503762057,6.67509609740493,6.55495868672193,6.92424243739629,6.86155841957203,6.86191815523036,6.96170435028399,6.91992400306258,6.88326645234027,6.94183404967146,6.96194738897745,6.94787651500695,6.61919729454166,6.7032391580091,6.74697107426533,6.79305050894593,6.86276132173148,6.41786095167433,6.56863715560346,6.50091834335469,6.59337319404293,6.51312749949086,6.69809343182529,6.58260718285686,6.77249273452079,6.82676455759174,6.99808264712465,5
"Bra011794,Bra0117951",3.97577690600442,3.44724856860178,5.22060082175943,4.85374120756545,5.33005638102212,5.28353290322179,5.34089691267449,5.26535062582744,4.63999614931175,4.67084033588156,3.90223762226296,3.57032934196711,3.75542173473424,3.68032435684402,4.80397092801909,4.72080378204004,5.26497922988307,5.09566707424774,4.74474774403788,5.01587664094954,4.76904174551976,4.87538690458646,3.99865586428279,3.95238948369846,4.02456790919802,4.06442590281006,5.02370778717484,5.27467167134752,5.62179694523117,5.61948931059625,5.64561232306633,5.87850955858024,4.92462725679431,5.01886113508344,4.20233935469714,4.14400556884065,3.61593414313323,3.49091664368786,4.66193767595309,4.62672531097248,5.40633597959804,5.43751739426042,5.11154050722651,5.42974985080022,4.80570002645171,4.90901940390199,4.43420786680627,4.89471107267093,4
"Bra0120541",6.90827251629142,6.76222920627035,6.69513083232666,6.77232117285472,6.21521069309572,6.56907330369125,6.51868619861699,6.47013172130825,6.68997002548213,6.53193347818504,6.66923941125265,6.68382275476395,6.56128183446475,6.69645293117802,6.46414055444799,6.44405576625524,6.33860090770598,6.12748471080208,6.10120042433828,6.09582317468877,6.48792361930375,6.45663368562185,6.71284336132586,6.70769043069859,6.76242854971787,6.81590839887873,6.58835485377923,6.75128964031577,6.57806166222744,6.5068653087511,6.55546341226139,6.66566279626865,6.55506762419719,6.75151728027833,6.70411114053241,6.83794324189103,6.76248170331897,6.89298595421527,6.60950824826248,6.80051167862158,6.48214967146927,6.605618780489,6.29427151929173,6.3909307388328,6.538715075367,6.53777440086912,6.75987487109545,6.56437664416121,1
"Bra012667,Bra0126941",5.68340171023281,5.95473373052603,6.95041008927126,7.0422503438278,7.12585770565748,7.49451961638408,6.80781857095259,7.20576393099512,6.80189585667569,6.83709805933753,5.72672224803506,5.96717783189598,5.33271509339972,5.64882779699025,6.83321901235991,6.71339338898875,7.05952833525963,7.03810690196853,6.51987995730618,7.00785703353811,6.85804317891849,7.03215595729768,5.63870234448149,5.88423158427282,6.24147221890691,6.1578986417629,7.11377341542283,7.44054530331053,7.33863834282303,7.83740717605762,7.18079433463067,7.51602302883878,6.87819808771222,7.10205968350086,6.20233739547065,6.37528449487015,5.57572377898527,5.81421201180324,6.75728999237877,6.97040504261395,7.09811632546681,7.47290199941757,6.87974251925438,7.15822592826126,6.79297244948044,7.08022061062131,6.04803342322013,6.79535136516656,4
"Bra0128071",4.39096340223142,4.50206322258235,6.00045753227536,5.89415324316096,6.36225946576699,6.18672437669954,6.47065724734218,6.44018647642709,5.90997466421833,5.7655320943476,5.40864393593509,5.30085221145935,4.29285535424002,4.6177040074818,5.351896830818,5.29131254392805,6.15285673597245,5.90224244677331,5.91869868911783,6.1034556758865,5.99285451867078,6.0783323009671,5.66308554865418,5.5408611173151,4.84994923449892,5.05414518708065,5.75579557986141,5.98353861656999,6.33034327041723,6.41815958220205,6.52185009269207,6.77189878027635,6.28564264800052,6.07329754718488,5.53966133991266,5.46145980194333,4.65582120063693,4.62581987152429,5.42580838828323,5.46201958940883,6.24305780137249,6.51718591572485,6.18237846132343,6.52594826896022,5.85542167377904,6.05323952204088,5.75648960675997,6.17701283501999,2
"Bra0137471",3.91478454641,3.88177227911226,4.40452850672964,4.02300689633703,4.59780526620259,4.61540452587803,4.82503763327109,4.80508088609443,4.47211730220078,4.47959274189883,4.12302879363163,3.91370324156275,3.57440430902258,3.67687667831497,4.09784673212956,3.65587843068216,4.30481765493278,4.1927622921527,4.25207498921328,4.39665957686682,4.57790612251172,4.67213111533511,4.32339889384905,4.54674632530528,4.51451997246924,4.38480274131669,4.51876172250345,4.58399436803374,4.76405416366805,4.59730471113266,4.80261200310058,4.89444916219686,4.85318727206878,4.67442110345678,4.4029540588875,4.25830785670624,4.42645933765464,3.88750577473093,3.98722080164294,4.06622699355178,4.39244794642553,4.37063858971406,4.45983813905091,4.64535004815199,4.70857903953834,4.79822682186396,4.68240474836194,5.3433118763338,7
"Bra0138041",5.00600622346013,4.84636293095902,5.60624973750406,5.69280099158521,6.00369217745769,5.93715839303902,5.81303207773797,5.74679645043856,5.68690106456914,5.56397567001997,5.04457335215385,4.95680011805158,4.7459633382044,5.01221108395087,5.66724214176631,5.60442720782333,5.70562409400082,6.07405794997312,5.52593731003284,5.62150979159185,5.47496486960168,5.67230369784965,5.05292012324094,5.01524331266841,5.11527883321259,5.25062056014066,5.77723295530064,5.80839534822849,6.06701265032573,5.95934358848011,5.85087441572035,6.09043427681802,5.51089547784427,5.64208636052745,5.271567607832,5.54024430213427,5.22606147170117,5.33532246156509,5.55981298818009,5.47322517706156,5.93196428900133,6.10212689001988,5.66407602948299,6.04717845531892,5.54687285787503,5.75041088099009,5.40982198296143,5.1417965252707,4
"Bra0138591",10.3826240265749,10.3656116212623,10.0026040798598,9.85453649406881,9.34743977464817,9.50259116911324,9.2946253434545,9.34075808058257,9.68106619185947,9.66230520854293,9.70882696583978,9.62352488633378,9.82480126025899,10.1780423288648,9.60679752798339,9.41923970351891,9.06297704366081,8.85241714803264,8.48458527802409,8.60335558246402,9.56399129942639,9.55748859194122,9.60331848774988,9.53655029553591,10.7603373954716,10.4289672750819,10.0547942230031,10.2978562899805,9.78594772206304,9.8372888994213,9.41393462777206,9.59848617425712,9.80404064819365,10.0972552405671,10.0864414547966,10.2234466847545,10.3156590584404,10.4193282022048,10.0906417519178,10.2295158246385,9.38751117667968,9.54593748917205,8.93955570789035,9.11100783083305,9.61817807699216,9.71833422426292,9.91396347468588,9.72207319180394,1
"Bra0150611",4.82687385141904,4.52915253037112,4.96165573763179,4.93964032922561,5.30109373896833,5.34040560064397,5.32713762712721,5.28681832414651,5.17553657692595,5.02224351394736,4.81107022623753,4.60721193391522,4.26717620309158,4.52708910744606,4.68528983630269,4.12940667122051,5.09912685203688,4.87566212677341,5.15057592304968,5.03728996388926,5.26164739954798,5.04968303833713,4.9949507586624,4.9266684081636,5.46929341213983,5.21290779555595,5.29800572968596,5.36653554246677,5.5086378154723,5.55107914403442,5.54725547422202,5.81468884171869,5.35544272116974,5.35663331362401,5.05918652642488,5.18173865968866,4.90882731540769,5.13219020781683,4.98673402635172,5.06732464184513,5.35187916776704,5.29691987668713,5.21465328216139,5.29021057896381,5.27100353340485,5.14718864046185,5.13603138791755,5.485352758336,7
"Bra0153151",6.18619943652711,6.16157533329971,6.01693528382245,6.088919651784,5.78600557232012,6.1149021055985,6.07471949560121,6.03886852151082,6.08421312009952,6.19829769486015,6.13325731508905,6.08815644107958,5.81082609213763,6.04713918441926,5.66032113089082,5.69203656409501,5.7306290881166,5.76012778049446,5.5921400580456,5.62257607426725,5.96281967636606,6.04834954577555,6.25251027526348,6.26215123625665,6.42564057021152,6.36464596584868,6.09040886965319,6.42326889285723,6.11736466424581,6.10855581937294,6.13976211372541,6.3346165410737,6.26273193415228,6.30432485204521,6.2538342513604,6.34063525644059,6.15777134362611,6.3257066102166,6.05242458924934,6.09772455606092,5.87663726845293,6.03626814033167,5.82940816156635,6.03977667157476,6.03677804384148,6.12752598148229,6.33042215500036,6.45200561189263,5
"Bra0153191",5.58270652678079,5.35643612359881,6.8830953489331,6.56717121833764,7.00846223787407,6.99294966248085,6.88989937649453,6.81638210836843,6.58071834738197,6.34291025545691,5.62525295245643,5.37352293570404,5.44274780669845,5.22679750227652,6.9518092359838,6.54874177791078,7.06455955374729,6.45774694471069,6.53129723586086,6.65982468483782,6.64503871493917,6.44529300874009,5.41377007613661,5.227282845758,6.05018822331148,5.78929627358159,7.05471826398584,7.1611722022823,7.23246889628851,7.80467959284174,7.24455412035057,7.59590640836489,6.87259485656633,7.05328514466902,5.86518639661818,6.10973873666213,5.21916852046216,5.49168637526977,6.75774334720186,6.94217431762297,7.08763256009541,7.33354896223453,6.95401014417707,7.08410679644458,6.46343282257913,6.73920004023089,5.68885174386588,6.57083934274439,4
"Bra0153971",9.32275740613173,9.17697345450245,9.09306361500387,8.88905671186546,9.09736850126708,9.27475319355665,9.06424696362264,8.84641496100395,9.20169756572622,9.14210195040841,9.18014537416268,9.12588611139325,8.94333531775511,8.92615957728978,8.66656843287031,8.34085597639526,8.44720310133292,8.35278059036721,8.09027653343512,8.04940750733197,8.76774747941306,8.84417848423553,8.85434480496627,8.73311025501638,9.93620653813486,9.36549789389794,9.22667469604999,9.42910122189152,9.17037076541163,9.26426665107816,9.07673811690332,9.26004212713779,9.22637124760726,9.22430803342398,9.26336780268526,9.25692808719998,9.17692858931179,9.27428729030177,9.18279159854806,9.07115662898397,8.78480167819456,8.84373265661131,8.60015079287889,8.73095916102921,8.96230897792118,9.06684264034144,9.17072126954652,9.16883004135219,5
"Bra0158781",7.98455517366956,8.09179502348447,8.01329475452849,7.79310905077348,8.09372917927164,8.31455605541888,8.0618625839249,7.9970157215218,8.12749399680806,8.07162324894315,7.98704794698133,7.90370112105078,7.67110934352018,7.7998449883623,7.5709334303308,7.26154961980074,7.46936505370484,7.45984141697577,7.29806256771902,7.28782317427413,7.80730339631461,7.9726122467852,7.81475548280987,7.6893900250946,8.21329867259107,8.46375322458739,8.13187753365342,8.48996834721385,8.22360113803953,8.47361646615098,8.1584935611054,8.61845891998544,8.27935521419796,8.41182025511967,8.25385221125334,8.16449466919585,8.047729226129,8.23749679786397,7.81618368143234,8.0268996284182,7.81113703468603,8.11377862358596,7.65080763256946,7.92512713117714,7.74923926268725,8.08241519669839,7.94636826961943,8.54414145635274,5
"Bra0170551",11.7067291097395,11.6684108020196,11.4010234851782,11.5141469231,11.0765818080793,11.1139504824225,11.1849868871817,11.2036171830477,11.4865032138182,11.4216914257863,11.527320607877,11.5698983190651,11.3499999089439,11.5577700144079,10.9720104862375,11.0648437902775,10.7580899342018,10.8685062072775,10.8551487934884,10.8447214543216,11.1523925966994,11.3019191101407,11.6506658442707,11.5613929687772,11.5707238114884,11.6609630120317,11.4177997838403,11.6010464739687,11.0164670694569,11.1871169665165,11.2150536395942,11.2693838627958,11.3653163489508,11.5717194668235,11.6858306740613,11.6434233163282,11.5402103928994,11.659826468355,11.4018874766446,11.4745881412399,11.0187496060419,11.074295359859,10.9175660171704,11.0744224798701,11.3379284699868,11.3826240265749,11.7367655190671,11.4272185472598,1
"Bra0172791",4.93016487613287,5.02189719574105,5.64589760097435,5.59012591259568,5.64862937633138,5.79021945490282,5.55325297307929,5.62844116556567,5.36792315432158,5.41371592650712,4.98374152934956,5.03468673331669,4.91949263961464,4.92774478267728,5.4197849376763,5.45731520724883,5.7301752843847,5.62859572571372,5.33241077229814,5.61892283361681,5.58280285375021,5.58938598831678,4.90146066562189,4.96848248505029,5.06901038008037,5.21844408633356,5.72890822633626,5.65684813474344,5.70752479089961,5.98324901744563,5.754705818015,5.87522715334349,5.76216806876074,5.61089195993502,4.95152252145808,5.02057331653628,4.87185843014508,4.71354186051202,5.37624522894318,5.39430491130936,5.66644700402536,5.77862912589557,5.65905685429503,5.88514969271148,5.60827996032719,5.78905103574748,5.11343380260405,5.42335630426584,4
"Bra0173421",7.85511763948769,7.71137788942511,7.86784087963692,7.54389021978923,7.82497146545623,7.77145645550637,7.97530918485593,7.71866301242293,7.91602871841884,7.6469834461661,7.75577555489953,7.57233642822866,7.3117119917772,7.38607803400871,7.17867480917774,6.96387866922505,7.36971075095539,6.97984243756774,7.13817962860065,7.0363714543074,7.66197044428796,7.64487293141922,7.68436291527162,7.52540335288586,8.20428746784494,8.17672169288105,8.15425104378082,8.32910116615699,8.11486671728773,8.15193997415627,8.16540449524997,8.28608179010086,8.1476831995672,8.18872235372371,8.12199448447358,7.94802842130835,8.0319410002806,7.98991669925069,7.84791550219443,7.68908945124838,7.66669979174933,7.81257523546895,7.66759413423031,7.61673261488183,7.81494769948146,7.82638323522316,7.96393067395669,8.17413173220193,5
"Bra0174991",7.43792680778819,7.29906145144627,7.50474749649957,7.11505405730211,7.47476049957678,7.32699566752143,7.47694057501922,7.2244937471074,7.2997849810188,7.12959213276393,7.34062457558623,7.14529023931297,6.99984219659987,6.96131077223942,6.87641871717565,6.36201919533428,6.75822321472672,6.72857360255936,6.38776748368296,6.42368909154606,7.15591110589448,7.13566824886182,7.24184018356467,7.01875655947608,7.7860539425058,7.69936423212253,7.6844681178123,7.80042107861809,7.71019341632539,7.48821773739561,7.58177302616342,7.79181407116183,7.61429758663537,7.47863211711005,7.57789706142886,7.33809454689366,7.46255952937906,7.46800488496294,7.33957390519377,7.265127424577,7.1170924088134,7.18853939515837,7.00283751359991,7.11759115823832,7.27056631741578,7.30024272369368,7.42614732125665,7.71509027739172,5
"Bra0178531",4.84181717065832,4.74844513140703,4.03020363394647,3.99994589792155,3.91376067635767,3.99416332804603,3.80335104500549,3.96073410228465,3.72083660799025,3.89714359715496,4.83422072937037,4.97044415790524,4.72999317928421,4.83744376100019,4.34237695763024,4.26518182134138,3.98749368789647,4.23157064985865,4.09415160045022,3.79543449126729,3.63520877993748,3.70621004082783,4.81666625941973,4.57140377624388,4.29136780428531,4.28470659819229,3.80514797246787,3.65048885856361,3.47039369474617,3.61970645004589,3.60753153717801,3.62107895393881,3.4247743185813,3.37808152505064,4.06806884568833,4.22063177473638,4.77458678118316,4.49485078549763,4.26381565407864,4.04213650342536,4.03820788906272,3.76317783469014,3.77758804203593,3.54693149115674,3.73846521733978,3.54715365881257,4.18258901719206,3.97648278605719,6
"Bra0179761",6.35886566634656,6.27287794916456,6.79351877706534,6.89609016824789,7.14508639972847,7.46597446450407,7.20250587922498,7.31687885354976,6.76534909351215,7.0639343057541,6.31166295396902,6.34260985526152,6.005687420137,6.12500630696597,6.57323514645251,6.63583998709671,7.11915901738176,7.01412092527297,6.90809234081827,7.07272751780997,7.2435453225211,7.20615479404215,6.85177402293208,6.8204725784282,6.89039805075941,6.93233287978642,7.10089357213746,7.18006827516801,7.36367922566716,7.23186436888115,7.29003728381214,7.5968233589988,7.28145716266125,7.45837380103589,6.90168752229991,7.15383572961508,6.54733260232457,6.56046276645767,6.72260263685137,6.9371678112919,7.15003156654002,7.30715526161706,7.1247313549289,7.08921210887042,7.03297140035437,7.26008212778316,6.99499826227984,7.20386674151357,2
"Bra019068,Bra019069,Bra0190701",4.99047388188249,5.16118228193074,6.2667097198228,5.98650195414996,6.36372127132216,6.596265803181,6.25773103127895,6.26427932013376,5.84009307090418,5.70030376547206,4.99953555778353,4.66248466717976,4.94044868287616,5.05321127873853,6.10975544939167,5.92686050741767,6.25661065253266,5.92889139952805,5.70657199281926,6.0489946568687,6.07002860903944,5.99092537104603,5.02315774970332,4.93877978094585,5.47980612723778,5.3193867145441,6.41467847150692,6.43393256418061,6.62308403893846,6.93311228089813,6.65119523578289,6.77763012059746,6.1022654935786,6.16180103747516,5.0993583313861,5.18958738403647,5.01863862469685,4.89261931312658,5.99616274268106,5.9380010832647,6.40217983656985,6.66213427479907,6.2825269126887,6.26693267642736,5.82437072646072,6.10667285587984,5.30380996702129,5.84396123896983,4
"Bra0210411",8.1354373926197,7.97774357239491,7.8688102108074,7.73169238613295,8.05442524173625,7.96420800086976,7.88688542034496,7.84602939261077,8.03578884257097,7.92034094457094,7.94318291647001,7.81754651637251,7.57391222522777,7.58135124716878,7.38505996144454,7.08748405719788,7.44997398581035,7.30913070227801,7.26525872361221,7.26854667867127,7.99419501458789,7.86421710344315,7.92733353171248,7.76386301001296,8.33552434491499,8.22329221493208,7.84381429732553,8.27391678983012,7.9597006148928,8.10171835207206,7.93728553426552,8.20739020189439,8.15305035780699,8.27594289351247,8.22897256976016,8.32245097707301,7.93451060435754,8.18906348475619,7.94540286676866,7.85289150319539,7.81925943011764,7.98889482783121,7.48017624361424,7.59303997757921,8.00688144778126,8.02365456690624,7.97308313962078,8.210432701072,5
"Bra0219371",7.66086588368266,7.39012595421682,8.25492467314516,8.2231763517105,8.10532712411183,8.36998550224685,8.42337227308565,8.37756194111564,7.9636417350561,7.93459316336353,7.41958102568358,7.24406884340546,6.96347412397489,7.15276143610331,8.06473737652342,7.99012098670741,8.34777636968543,8.31711861773712,8.34460660877343,8.2044488767767,8.1436791210857,8.00616896560022,7.79753832416293,7.56561240692924,7.62213237378331,7.77497808876247,8.43401098906747,8.41850200327608,8.57922541269821,8.80391153410159,8.64424927061853,8.86979739461579,8.34526773502607,8.6149196085009,7.92560191080597,8.17557948952224,7.68545664689413,7.73786924970898,8.14323013477689,8.42910122189152,8.62001083040244,8.65594209643987,8.48225537231003,8.42265350114972,8.17436646740501,8.33153056502775,8.16065804680837,7.96452570576625,4
"Bra0230721",6.17145104630421,6.11752674613396,6.68331748657896,6.55955452441274,6.59990391827268,6.48374968581,6.87849239264555,6.95613798762999,6.39058171003829,6.44939629708678,5.90533645715308,5.94552577210622,5.87210723161743,5.97282129623414,6.63095144640611,6.66100845516057,6.98870740620022,6.82686622653697,7.03936873284677,7.0907581789546,6.80793445989789,6.80404064819365,6.45865432126752,6.59358234891682,6.64885367593396,6.74358228650338,6.85830432157564,7.01851177841907,6.74619182008013,6.73753805017133,6.92821633257162,6.95948038176745,6.75835648293992,6.67939564659221,6.43495342281318,6.59784548184026,6.43517518056019,6.31985995258045,6.62475013679884,6.6398833131998,7.00629802390037,6.88923015239289,6.90874086724047,7.05785096515714,6.78176623393827,6.82017896241519,6.91288933622996,6.96577274305559,2
"Bra0235181",5.49156773509049,5.58764702105056,5.43276235908058,5.56094417806009,5.29334473207445,5.25355064446429,5.39644038163853,5.45144851868154,5.35573165340861,5.4750881264142,5.38685232336569,5.31270873253368,5.12220471944694,5.28094518188193,5.29051287386569,5.42120646487907,5.29630688935,5.21727337592718,5.25782907016793,5.48044932538701,5.45225936410907,5.63161361866098,5.65886269114219,5.75755402221787,5.80651740063137,5.89663514130291,5.57687279233712,5.62754847549929,5.36462145508084,5.18625094854276,5.42730446244008,5.4813990534623,5.572001349515,5.36135078754028,5.60428189906495,5.47780359023252,5.40347906577278,5.41745424233856,5.45066030939402,5.50900852981056,5.32203629295805,5.24259107406878,5.19307782154637,5.33662259558015,5.46340339433712,5.53275643430976,5.60533135178436,5.96294226335448,8
